0.361126,
0.348676,0.01
0.32601,0.01
0.330328,0.01
0.30645,0.01
0.333713,0.01
0.326363,0.01
0.327356,0.01
0.324697,0.01
0.332401,0.01
0.345575,0.01
0.344536,0.01
0.309081,0.01
0.319646,0.01
0.313015,0.01
0.317201,0.01
0.312724,0.01
0.316056,0.01
0.330153,0.01
0.328363,0.01
0.335747,0.01
0.308925,0.01
0.30636,0.01
0.308026,0.00
0.310426,0.01
0.310469,0.01
0.303122,0.01
0.33203,.00
0.348862,0.00
0.307406,0.00
0.315648,0.01
0.314853,0.01
0.313498,0.01
0.324077,0.00
0.310621,0.01
0.320605,0.01
0.31571,0.00
0.321292,0.01
0.313901,0.01
0.306035,0.01
0.325075,0.01
0.310506,
0.308801,0.01
0.312581,0.01
0.328112,0.01
0.322962,0.01
0.319135,0.01
0.309992,0.01
0.318947,0.01
0.313973,0.01
0.31889,0.01
0.334335,0.01
0.32869,0.01
0.332712,0.01
0.319945,0.01
0.323681,0.01
0.358401,0.00
0.334515,0.01
0.337564,0.01
0.327985,0.01
0.332275,0.01
0.336456,0.01
0.332943,0.01
0.342884,0.01
0.33909,0.01
0.345199,.01
0.343603,0.01
0.320803,0.01
0.337918,0.00
0.314873,0.01
0.305547,1
0.309649,0.01
0.304611,0.01
0.3109,0.01
0.307239,0.01
0.316134,0.01
0.31438,
0.316126,0.01
0.318127,0.01
0.316467,0.01
0.440674,0.01
0.31118,.01
0.318881,0.00
0.354756,0.01
0.361784,0.01
0.381914,0.01
0.351266,0.01
0.334551,0.01
0.332064,.01
0.341263,0.01
0.343624,0.01
0.327649,0.01
0.347548,0.01
0.470322,0.01
0.345512,0.01
0.336701,
0.463438,0.01
0.341227,0.01
0.337424,0.01
0.454797,0.01
0.346976,0.01
0.325491,0.01
0.329587,0.01
0.323364,0.01
0.32446,0.01
0.332725,0.01
0.340002,0.01
0.332987,0.01
0.338147,0.01
0.327718,0.01
0.344539,0.01
0.483809,0.01
0.359642,0.01
0.342615,0.00
0.344867,0.01
0.462986,0.01
0.367512,0.01
0.348287,0.00
0.48467,0.01
0.359491,0.01
0.331645,0.01
0.33469,0.01
0.321879,0.01
0.334691,0.01
0.329228,0.01
0.324008,0.01
0.336612,0.00
0.334716,0.01
0.372369,0.01
0.358284,0.01
0.354817,.01
0.340062,0.01
0.307283,0.00
0.425771,0.01
0.316122,0.00
0.307972,0.01
0.307285,0.01
0.329057,
0.315293,0.01
0.31338,0.01
0.29681,0.01
0.305732,0.01
0.306436,0.01
0.313862,0.01
0.301582,0.00
0.30555,0.01
0.312671,0.01
0.346233,0.01
0.335953,0.00
0.313199,0.01
0.329142,0.01
0.332378,0.00
0.313033,0.01
0.31003,0.00
0.422858,0.00
0.339448,0.01
0.321321,0.01
0.313915,0.01
0.339392,01
0.315005,0.01
0.329661,.01
0.302952,0.01
0.305347,0.01
0.313278,0.01
0.307616,0.00
0.318482,0.01
0.310736,0.00
0.310947,0.01
0.315887,0.01
0.311505,0.01
0.312356,
0.322592,0.01
0.301838,0.01
0.316513,0.01
0.320787,0.01
0.310503,0.01
0.30675,0.01
0.307521,0.01
0.306997,0.01
0.322525,0.01
0.310482,0.01
0.431945,0.01
0.302851,0.01
0.315619,0.01
0.30697,0.01
0.304954,0.01
0.32586,0.01
0.332482,
0.34945,0.01
0.388659,0.01
0.312706,0.01
0.332745,0.01
0.334137,0.01
0.321156,0.01
0.310776,0.01
0.433833,0.01
0.30923,0.01
0.316192,0.01
0.333306,0.01
0.335226,0.01
0.338221,0.01
0.324732,0.01
0.32174,0.01
0.355397,0.01
0.327325,0.01
0.328424,0.01
0.346365,0.01
0.349212,0.01
0.338557,0.01
0.334277,0.01
0.327513,0.01
0.334496,0.01
0.338412,0.01
0.334705,0.01
0.335414,0.01
0.347148,01
0.457743,0.01
0.335953,0.01
0.332579,0.01
0.342331,0.01
0.352005,0.01
0.335177,0.01
0.348563,0.00
0.338387,0.01
0.327485,0.01
0.336577,0.01
0.331626,.01
0.333325,0.01
0.349702,
0.339409,0.01
0.335666,0.01
0.341965,0.01
0.339921,
0.340599,0.01
0.437077,0.01
0.317568,.01
0.310187,0.01
0.325648,0.00
0.337746,0.00
0.323128,0.01
0.314672,0.01
0.325911,0.01
0.321631,0.01
0.357358,0.01
0.350601,0.01
0.364979,0.01
0.348948,0.01
0.354231,0.01
0.328511,0.01
0.321976,0.01
0.324089,0.01
0.323579,0.01
0.321736,0.01
0.33077,0.01
0.332394,0.01
0.334015,0.01
0.341572,0.01
0.334543,0.00
0.330275,0.01
0.335488,0.01
0.337507,0.01
0.327212,0.01
0.319175,0.01
0.356217,0.01
0.328783,0.01
0.326493,0.01
0.332397,0.01
0.350621,0.01
0.308227,0.00
0.304483,0.01
0.309454,0.01
0.322593,0.00
0.317445,0.01
0.310371,0.01
0.314641,0.01
